v_ego,v_followed,v_oncoming,dist_flw_m,dist_oncom_m,engine_power_kw,weight_kg,road_friction,target
75.69,55.04,116.83,44.81,1456.27,139.24,2811.5,0.56,1
51.95,86.29,76.61,33.11,1328.23,246.64,1764.34,0.33,1
56.23,91.72,73.22,35.08,860.02,306.24,1901.31,0.59,0
95.14,79.99,65.34,26.33,817.11,137.86,2056.42,0.22,1
114.03,77.58,63.37,49.95,1240.45,114.24,1933.32,0.26,1
89.76,92.25,113.61,35.73,1173.26,255.72,2624.58,0.66,0
96.1,59.02,55.34,32.75,104.43,219.83,1603.83,0.29,0
121.73,90.42,87.71,10.39,1439.25,153.71,2076.21,0.91,1
62.91,53.48,128.55,36.85,578.38,92.05,2676.95,0.68,0
89.05,74.67,111.29,45.63,411.87,153.88,2024.48,0.37,0
96.18,45.08,102.45,29.2,1314.76,188.24,1773.36,0.42,1
104.42,62.18,64.63,38.23,1270.4,233.75,1601.43,0.45,1
113.8,98.01,57.06,36.79,398.49,80.92,1337.81,0.22,0
72.74,109.82,94.18,43.54,1116.15,339.24,1505.71,0.61,0
109.77,92.85,67.18,43.15,653.06,166.85,2804.95,0.29,0
80.15,93.79,111.99,33.14,715.95,163.33,2192.14,0.41,0
93.56,83.58,94.61,11.57,222.29,103.17,2528.15,0.63,0
100.2,98.24,107.41,10.98,547.75,172.32,2235.21,0.94,0
55.48,48.72,110.66,46.04,167.79,149.06,1728.66,0.94,0
99.89,102.63,108.18,29.73,795.98,318.43,2860.01,0.23,0
127.68,46.95,88.76,27.65,411.86,99.91,2852.25,0.34,1
69.67,79.19,55.05,32.82,448.48,338.79,1435.18,0.49,0
129.81,56.91,120.62,43.65,1216.24,86.54,2951.62,0.65,1
56.45,61.22,97.14,10.3,1388.86,307.57,2438.49,0.4,1
124.17,84.82,68.27,47.23,1104.09,232.81,1694.34,0.58,1
61.88,53.82,83.18,31.83,1476.38,244.63,1692.47,0.54,1
98.12,84.87,103.87,24.87,919.83,240.31,2336.09,0.66,0
103.0,82.17,99.55,33.3,1301.31,117.93,2380.54,0.41,1
101.02,74.97,67.84,30.24,271.23,308.11,2215.74,0.43,0
107.63,97.21,128.74,28.83,268.8,251.06,2284.48,0.26,0
74.46,40.4,70.63,31.73,826.37,127.0,2257.61,0.97,1
126.11,41.71,86.39,19.7,1060.04,282.72,2394.54,0.51,1
91.45,64.22,97.86,32.87,1244.41,188.57,1960.12,0.23,1
119.43,81.36,88.02,33.88,674.44,208.82,1725.72,0.78,1
114.31,98.0,57.43,39.82,490.2,167.86,1867.57,0.58,0
112.66,83.07,69.72,37.3,654.06,225.39,2413.91,0.55,1
50.97,88.11,95.77,12.19,637.92,115.7,2227.12,0.79,0
91.44,65.67,63.41,39.38,868.34,249.62,1510.29,0.45,1
50.78,89.95,50.66,28.55,1284.07,190.93,2362.15,0.24,1
111.29,44.29,84.09,41.16,406.07,272.9,1468.32,0.48,0
124.17,43.66,81.65,49.34,972.72,244.6,1510.78,0.38,1
57.85,51.48,95.22,17.08,836.69,314.47,1763.34,0.34,0
64.28,74.01,105.56,18.18,156.34,257.61,2224.37,0.78,0
121.02,56.91,117.09,12.76,158.83,90.23,2652.46,0.39,0
92.68,70.11,110.04,20.67,1375.95,260.39,2972.48,0.77,1
77.31,44.97,81.3,41.96,744.1,332.87,1752.99,0.26,1
95.91,80.47,73.85,46.07,752.91,332.22,2808.9,0.68,0
88.81,69.57,105.27,23.85,1144.52,216.19,2572.11,0.82,1
109.89,78.5,58.3,46.12,1340.1,230.63,2940.14,0.63,1
55.41,91.07,81.68,32.83,327.62,85.13,2507.5,0.45,0
121.56,52.23,75.99,19.52,431.58,139.4,2194.75,0.56,1
62.16,46.9,118.5,39.66,1190.01,244.53,1864.17,0.81,1
55.23,56.89,85.92,47.31,892.93,329.14,2919.99,0.61,0
98.25,106.3,91.89,41.65,309.8,317.99,2497.59,0.32,0
114.66,86.34,73.15,25.74,1140.31,286.8,1903.58,0.77,1
77.37,58.76,88.6,32.03,993.59,181.52,1684.67,0.23,1
97.34,53.4,53.15,21.69,1011.12,238.2,2712.57,0.73,1
90.6,109.06,66.7,49.51,401.93,155.02,1937.75,0.23,0
78.39,46.4,92.5,17.4,716.68,124.9,2724.33,0.45,1
52.33,46.65,58.86,36.13,1135.18,123.54,2301.99,0.63,0
62.23,94.7,61.14,42.7,1288.15,268.21,2850.91,0.63,0
117.84,99.97,65.66,38.57,1418.25,297.09,2274.47,0.34,1
56.01,43.12,78.55,35.75,1177.05,340.08,1459.31,0.47,1
102.71,64.31,119.55,36.95,1145.31,241.24,1973.86,0.58,1
80.57,53.92,114.49,30.3,674.19,150.41,1540.39,0.49,1
55.52,103.81,74.59,36.45,1138.75,313.45,2596.95,0.44,0
122.35,81.96,71.78,30.14,812.14,176.15,1474.37,0.94,1
82.06,90.26,56.86,32.55,345.44,142.24,1323.42,0.71,0
62.31,106.06,102.46,16.34,849.34,270.71,2719.37,0.8,0
114.89,61.18,64.05,15.06,657.63,312.17,1924.95,0.4,1
50.56,93.62,118.75,45.19,518.49,105.16,1378.06,0.32,0
53.47,50.11,93.86,29.64,861.34,303.65,2769.82,0.36,0
99.97,100.17,110.53,30.87,1498.12,144.09,2188.91,0.2,0
76.1,78.99,81.49,28.23,424.91,344.15,2644.78,0.26,0
79.74,100.84,71.66,38.61,237.65,110.48,2439.8,0.63,0
70.54,109.9,110.52,35.28,211.98,235.79,2704.78,0.69,0
115.42,75.22,128.95,36.81,935.99,182.16,2118.45,0.93,1
78.82,41.53,104.18,37.66,1376.17,241.65,2857.79,0.26,1
118.94,98.21,121.45,47.53,497.89,149.67,2352.11,0.27,0
63.73,67.26,84.65,26.25,126.65,275.11,1870.0,0.38,0
119.83,41.1,54.89,49.42,1090.58,186.34,2782.92,0.55,1
115.44,74.23,92.72,43.37,554.54,147.91,2426.27,0.65,0
93.91,98.76,95.24,36.55,1487.96,175.54,2366.83,0.55,0
103.09,95.39,81.26,45.36,1453.96,190.39,2618.21,0.21,0
52.93,54.25,120.5,27.22,232.05,212.02,2924.12,0.21,0
126.97,58.68,62.94,43.13,1471.54,283.99,2538.8,0.88,1
72.6,74.33,119.92,44.88,512.99,157.31,2962.5,0.63,0
123.67,98.72,90.9,22.35,268.46,205.32,2422.27,0.9,0
63.22,79.4,75.08,34.54,996.78,133.78,1914.79,0.85,0
82.61,86.81,117.21,47.38,555.46,329.87,2125.72,0.82,0
73.79,99.73,53.36,37.86,1098.44,237.86,1905.09,0.46,0
97.44,102.29,65.95,47.96,1392.6,95.35,2478.54,0.72,0
74.95,99.17,66.92,38.53,1455.61,108.56,2301.12,0.84,0
86.64,100.18,54.21,14.86,269.75,113.19,2560.15,0.46,0
107.97,74.84,57.2,28.22,1072.56,284.91,2826.0,0.65,1
56.77,96.72,118.49,45.29,1162.49,327.71,1315.24,0.42,0
99.86,47.43,94.56,28.8,810.1,343.46,2871.23,0.36,1
64.76,98.98,120.22,31.36,736.43,331.7,2552.26,0.79,0
78.76,100.05,74.81,19.35,749.92,113.6,2781.85,0.7,0
57.64,79.21,89.64,34.32,398.72,189.0,2408.82,0.91,0
123.41,63.25,97.03,48.19,782.3,268.45,2233.25,0.83,1
77.01,41.12,86.83,11.16,534.46,258.58,1823.62,0.93,1
100.91,80.43,99.4,12.31,174.84,322.74,1618.33,0.3,0
69.19,97.59,73.56,23.36,649.02,294.67,2950.89,0.71,0
122.74,51.97,57.12,31.84,825.09,172.81,1481.21,0.82,1
65.27,83.28,114.99,23.36,129.21,92.02,2242.77,0.84,0
82.12,103.05,54.45,30.91,182.8,325.15,2281.77,0.2,0
114.57,42.7,129.86,48.45,525.56,132.07,2530.61,0.84,1
96.53,83.91,82.06,16.08,524.27,243.98,1528.55,0.64,0
58.53,107.23,120.3,45.7,297.51,127.78,1694.95,0.8,0
119.91,87.62,67.8,29.66,400.29,90.0,1821.51,0.33,0
77.66,47.52,106.54,25.68,1156.44,335.64,1370.13,0.23,1
81.45,105.05,66.87,47.69,154.8,236.78,1829.3,0.95,0
93.87,49.17,104.52,19.49,969.25,277.65,2251.3,0.52,1
79.76,100.76,101.71,21.65,481.15,195.12,2241.82,0.95,0
126.02,73.97,70.57,39.8,735.73,282.61,2167.77,0.39,1
123.24,78.24,81.83,49.73,273.88,215.86,1647.25,0.9,0
64.77,56.13,76.25,18.95,532.57,142.17,2983.09,0.75,0
68.49,66.54,86.1,23.13,1306.33,322.91,2108.77,0.39,1
73.07,54.73,94.98,11.33,495.46,261.34,1586.67,0.27,0
61.87,58.36,92.41,38.59,950.4,244.44,2789.24,0.32,0
74.94,74.29,68.57,15.73,539.18,90.06,1577.27,0.59,0
105.78,44.43,117.95,31.26,850.12,218.7,2690.91,0.23,1
57.73,59.99,78.2,41.68,951.74,258.64,2083.23,0.36,0
109.89,80.62,87.66,14.97,489.2,140.26,1525.41,0.67,1
70.81,74.53,54.84,22.68,235.54,342.14,2573.27,0.4,0
78.24,55.49,64.48,39.83,1207.09,329.12,2364.5,0.25,1
57.77,101.44,56.72,35.67,810.95,239.59,2922.45,0.32,0
102.41,97.12,92.57,37.74,1181.19,162.98,2696.6,0.28,0
100.55,43.82,125.49,44.06,273.47,127.11,2463.72,0.99,0
55.96,104.44,90.29,15.63,682.02,310.36,2376.72,0.69,0
112.59,93.64,118.61,19.5,698.02,186.52,1841.07,0.85,0
123.06,94.6,57.09,40.09,1496.28,253.29,2836.86,0.64,1
67.28,78.16,129.74,48.94,530.16,162.62,2083.92,0.34,0
73.04,102.9,128.22,23.28,429.77,292.62,2491.09,0.36,0
65.47,43.66,111.8,13.1,914.95,198.52,1360.28,0.44,1
116.11,93.32,125.61,41.45,716.26,88.68,2158.67,0.47,0
124.6,75.21,127.04,11.61,533.47,155.2,1362.96,0.59,1
117.49,42.16,121.78,32.69,243.57,191.89,2390.25,0.76,0
68.95,59.98,106.55,10.32,365.29,88.89,1701.1,0.24,0
63.36,87.89,61.78,33.28,843.62,205.07,2138.41,0.57,0
58.64,105.3,115.06,27.16,761.25,109.62,2855.17,0.55,0
108.09,70.3,70.69,36.15,953.41,278.89,2639.9,0.37,1
102.07,93.49,69.12,31.04,1381.46,85.78,1909.15,0.28,0
97.83,70.54,91.99,28.87,1141.71,337.03,1346.0,0.34,1
67.7,96.26,91.02,11.79,997.61,187.28,2733.22,0.56,0
121.74,60.03,67.2,37.4,661.5,83.57,2278.57,0.66,1
69.1,80.18,65.15,15.74,680.3,246.83,1979.88,0.29,0
105.76,94.79,81.22,44.09,1309.44,173.9,2852.27,0.35,0
78.48,58.12,106.97,12.31,405.86,86.51,1916.03,0.3,0
69.73,65.08,73.83,32.41,1080.4,239.49,1852.22,0.41,0
109.72,91.97,75.2,13.9,715.22,282.84,1470.79,0.6,1
99.27,93.12,107.04,35.57,1163.98,248.95,2575.83,0.62,0
85.79,43.99,126.76,11.04,647.71,345.07,2827.63,0.85,1
77.42,68.34,77.95,48.83,931.06,315.56,1583.31,0.64,0
56.54,74.1,62.8,15.48,206.45,323.83,2168.88,0.31,0
58.06,66.92,79.2,17.47,256.2,234.37,2729.96,0.72,0
121.23,55.59,115.36,49.26,102.39,191.99,1617.48,0.56,0
57.09,51.68,70.54,28.23,1253.48,83.25,2183.28,0.22,1
91.3,90.78,56.39,49.85,1024.02,214.6,2090.85,0.51,0
60.33,72.71,88.32,33.85,1149.29,217.85,1660.79,0.34,0
115.19,96.62,55.43,26.61,1247.16,257.52,2138.07,0.3,1
123.51,41.36,95.08,38.25,1139.55,132.7,2874.83,0.35,1
70.26,63.97,63.43,16.21,815.53,153.72,1983.47,0.94,0
56.79,72.22,105.5,44.49,368.24,204.67,2360.23,0.88,0
102.35,79.95,126.78,43.24,1441.97,116.26,2988.53,0.33,1
73.73,40.65,124.14,41.43,292.37,192.58,2949.4,0.37,0
58.57,52.9,79.12,26.29,288.12,224.21,2236.19,0.4,0
96.7,80.97,54.53,28.65,1216.43,95.06,2711.05,0.46,1
93.6,45.44,125.08,27.26,1397.06,75.07,1854.64,0.24,1
74.58,82.66,99.3,18.75,155.0,272.81,1909.65,0.97,0
107.07,92.97,94.41,27.13,1241.34,128.32,2490.26,0.58,1
62.83,52.18,104.01,21.31,304.2,162.95,1453.37,0.88,0
74.62,46.51,106.12,18.25,1184.99,90.45,2458.77,0.43,1
113.54,83.09,73.68,27.0,1106.68,214.72,1433.98,0.65,1
54.09,43.5,110.84,23.24,162.78,247.91,1739.71,0.57,0
77.61,76.33,100.52,28.57,1073.18,223.76,1828.31,0.39,0
122.08,95.17,54.4,14.59,1197.97,98.75,1835.65,0.25,1
75.72,50.37,58.78,33.25,859.21,136.34,2605.87,0.6,1
126.63,83.73,93.66,22.46,852.33,266.28,1557.95,0.53,1
77.25,44.59,109.5,38.16,312.58,324.65,2114.78,0.47,0
72.47,91.6,61.85,14.0,1387.85,229.65,2689.7,0.28,1
105.6,70.64,105.63,19.3,790.5,210.06,1818.04,0.97,1
78.35,66.45,94.69,32.99,658.67,217.79,1931.88,0.32,0
108.32,76.26,71.93,30.92,790.66,176.47,1846.74,0.26,1
94.37,100.47,83.88,33.33,351.02,256.87,2495.11,0.5,0
115.57,72.23,79.02,47.21,482.09,180.13,2132.43,0.71,0
79.42,83.16,94.28,27.66,958.98,188.88,1314.98,0.86,0
85.41,87.18,75.97,43.84,1208.59,167.03,1304.47,0.21,0
68.31,71.51,76.8,24.78,286.77,103.4,1937.18,0.83,0
90.5,46.62,98.12,39.84,1495.96,186.63,2233.37,0.22,1
67.18,102.71,70.06,33.79,330.69,173.15,1545.0,0.45,0
111.32,54.43,95.71,41.19,303.58,179.53,1368.53,0.86,0
76.95,53.53,75.1,19.38,843.2,190.95,2282.76,0.51,1
129.44,68.64,84.83,13.3,1229.29,296.2,2645.32,0.41,1
69.39,81.56,65.44,13.33,1475.62,213.5,2189.88,0.66,1
102.16,62.84,59.49,44.31,437.0,144.38,1988.92,0.27,0
89.33,86.44,80.15,13.5,483.89,136.61,1589.97,0.77,0
115.7,55.02,112.7,32.0,961.17,212.52,2329.07,0.77,1
107.55,74.05,59.12,49.53,589.79,132.72,1741.51,0.24,1
115.81,42.76,75.33,37.91,825.76,289.29,1584.14,0.77,1
128.5,101.54,60.89,27.16,470.79,298.13,1934.21,0.59,0
114.21,77.56,50.3,24.2,688.77,154.26,1943.1,1.0,1
121.21,101.72,119.97,34.48,1475.92,83.39,2361.31,0.47,1
107.06,43.69,62.91,35.58,1142.65,319.76,2463.94,0.24,1
91.5,82.22,59.54,11.1,452.46,202.73,2842.86,0.97,0
56.78,59.99,119.76,15.89,854.61,144.37,2759.28,0.9,0
89.01,54.58,128.34,38.61,1219.7,262.89,2851.98,0.5,1
125.82,99.36,79.16,16.31,1301.0,211.29,2340.28,0.42,1
127.59,101.42,83.84,31.23,703.73,83.75,2115.4,0.28,0
89.44,75.15,56.99,45.73,614.35,275.84,2631.94,0.27,0
124.9,89.84,64.36,38.56,810.31,103.66,1849.79,0.59,1
68.18,68.76,83.26,25.8,1116.21,96.08,2168.61,0.92,0
53.97,49.52,52.08,49.65,1194.94,134.92,2253.57,0.75,0
124.95,54.06,125.73,10.21,1068.95,299.57,1745.16,0.98,1
103.38,102.99,86.47,40.3,646.39,188.61,1385.72,0.22,0
81.78,90.36,66.18,45.91,261.79,250.09,1849.29,0.27,0
116.59,92.84,59.06,44.62,201.94,203.59,2929.8,0.61,0
55.19,84.67,69.1,41.82,493.35,269.26,1469.14,0.21,0
60.31,61.08,75.98,34.07,209.13,173.33,2399.29,0.89,0
126.27,76.22,79.07,30.44,400.63,158.25,2201.69,0.47,0
121.79,63.82,61.93,45.68,383.66,106.61,1870.95,0.92,0
126.4,53.57,113.21,42.17,891.07,154.91,2357.8,0.87,1
76.68,89.6,126.37,41.7,1311.58,266.66,1616.63,0.41,0
95.19,41.4,115.13,10.96,1335.08,326.5,2332.53,0.96,1
66.02,87.7,102.3,24.68,1459.38,187.3,1704.53,0.84,1
95.77,109.22,116.11,47.01,306.08,333.02,1613.36,0.29,0
126.52,44.0,64.17,31.63,937.73,289.86,2127.93,0.27,1
81.43,76.37,96.19,15.64,435.45,268.59,1939.84,0.6,0
110.07,67.61,90.21,31.18,1274.39,336.59,2375.26,0.53,1
101.46,55.91,121.02,11.97,525.44,258.29,1604.26,0.94,1
56.16,61.7,88.75,30.61,1286.44,311.45,2564.69,0.46,0
103.9,57.59,76.6,34.23,523.8,297.63,2552.45,0.47,1
109.09,100.97,75.7,30.58,340.11,132.29,1671.89,0.73,0
118.78,55.51,111.34,43.16,712.77,299.94,1438.14,0.38,1
64.93,46.53,55.57,49.18,705.22,115.42,2886.26,0.44,1
68.8,54.77,90.92,15.95,1248.2,179.69,1398.72,0.7,1
82.9,71.39,59.72,29.58,305.71,304.34,2794.77,0.55,0
89.41,55.22,86.73,29.08,971.95,84.76,1803.1,0.32,1
88.39,99.27,63.36,27.38,1284.72,344.22,1693.65,0.63,0
109.66,58.38,106.14,37.29,1073.71,166.15,1886.79,0.98,1
122.64,79.56,55.21,43.17,807.83,347.92,2452.18,0.43,1
50.44,73.95,100.85,34.58,757.2,337.37,1927.08,0.59,0
73.2,103.59,79.32,37.68,1157.8,84.48,2446.59,0.77,0
103.68,89.44,101.9,16.82,614.66,328.14,2316.76,0.98,0
62.12,96.1,50.36,33.22,768.31,77.69,2402.02,0.81,0
126.65,42.39,102.37,35.19,638.36,316.07,1657.96,0.83,1
104.81,46.63,87.64,23.2,748.16,78.08,1339.17,0.22,1
109.33,58.89,85.29,16.52,1397.62,97.77,2037.67,0.82,1
86.62,81.43,123.36,49.79,708.65,278.5,1716.82,0.34,0
63.04,57.2,92.59,33.24,1076.5,101.8,1616.97,0.43,0
97.1,81.95,68.1,44.02,1214.82,220.43,1423.72,0.22,1
113.86,41.26,82.34,18.84,1455.3,161.4,1962.93,0.46,1
109.85,71.81,71.32,12.22,824.27,191.73,1943.05,0.91,1
116.87,68.01,112.69,40.76,1091.99,212.35,1969.17,0.83,1
111.18,45.09,102.28,29.66,515.76,296.27,2731.83,0.79,1
101.27,76.77,100.07,34.41,1305.12,289.92,1697.35,0.51,1
52.06,86.33,87.14,37.33,824.22,96.43,1868.57,0.23,0
65.26,93.37,94.54,21.66,633.07,195.99,2099.98,0.9,0
110.98,48.19,108.09,23.13,459.37,328.66,1719.36,0.67,1
70.82,96.18,84.74,46.99,480.3,114.15,2304.02,0.31,0
53.33,77.58,56.44,44.86,948.93,159.14,1709.52,0.84,0
54.62,81.33,51.97,22.77,618.09,165.83,2851.72,0.99,0
51.16,59.54,68.48,18.55,1211.55,162.81,2672.06,0.98,1
92.85,81.23,98.1,41.29,1216.53,128.67,2592.55,0.94,0
68.95,62.65,70.3,40.53,345.28,191.21,1383.25,0.33,0
50.88,63.91,104.41,31.85,480.49,319.41,2629.32,0.34,0
101.52,90.15,69.24,46.08,1008.04,153.7,2091.14,0.81,0
72.48,86.36,124.97,13.09,1152.25,201.53,2450.47,0.37,0
85.13,42.73,67.98,23.59,464.61,244.74,1747.57,0.28,1
62.01,97.81,115.46,33.34,1036.89,268.33,2520.72,0.34,0
128.73,68.7,76.2,29.37,1175.15,139.04,2096.83,0.51,1
117.36,95.59,115.69,21.6,936.21,240.92,1838.23,0.99,1
83.82,89.53,64.17,43.97,769.98,153.47,2532.95,0.91,0
61.15,45.5,119.09,11.57,980.77,135.77,1939.26,0.31,1
108.29,68.12,57.96,14.99,1201.62,223.8,2487.43,0.42,1
61.99,66.27,50.46,35.91,1490.15,84.6,2222.4,0.41,1
95.74,79.79,50.81,45.05,1129.02,169.91,2013.86,0.53,1
111.56,53.79,85.96,23.44,1351.74,237.26,2029.15,0.49,1
127.26,45.87,87.88,37.77,458.15,180.61,1572.85,0.2,1
108.37,93.81,107.29,42.3,392.45,311.44,2569.67,0.97,0
51.94,53.93,57.6,21.79,439.83,284.64,2760.88,0.38,0
118.4,101.15,99.69,13.51,1452.24,172.18,2458.68,0.27,1
112.39,78.09,62.53,46.91,248.56,251.88,1911.98,0.9,0
103.8,68.55,75.21,20.87,995.4,321.7,2299.21,0.2,1
71.2,40.9,65.51,46.23,565.8,294.42,1473.61,0.81,1
111.76,91.68,111.14,46.65,573.05,239.68,2262.45,0.45,0
109.03,80.5,69.38,32.14,500.08,269.04,2839.81,0.24,0
111.16,98.3,51.32,20.96,253.35,114.13,1488.57,0.58,0
65.85,86.67,90.19,30.65,177.42,309.78,2004.69,0.33,0
52.1,72.96,110.14,28.94,1056.66,171.84,2072.78,0.59,0
110.2,63.83,65.15,45.93,373.7,103.48,2505.01,0.8,0
88.87,44.67,95.63,32.18,907.76,108.74,2410.86,0.4,1
93.63,103.76,95.16,13.1,921.78,186.78,1343.48,0.28,0
112.51,81.96,69.88,11.84,686.96,132.0,2476.42,0.93,1
123.98,49.36,81.03,40.99,1376.84,290.89,1597.39,0.49,1
108.62,59.83,58.4,24.62,116.77,239.88,1465.09,0.56,0
69.96,93.67,111.89,27.97,1211.47,159.08,2658.85,0.8,0
62.2,47.01,116.98,21.06,1346.58,211.84,1345.22,0.31,1
55.28,89.28,118.89,31.85,646.67,270.22,2564.9,0.78,0
121.74,65.2,118.78,14.57,219.9,317.96,2678.26,0.44,0
87.68,108.75,64.88,45.56,1217.6,155.15,2326.07,0.86,0
72.87,55.87,73.04,45.88,162.97,207.19,2831.38,0.92,0
86.18,93.34,110.63,39.14,271.08,192.13,1383.14,0.22,0
65.62,75.32,113.97,14.14,494.29,334.5,2218.36,0.21,0
99.82,69.86,59.76,42.44,870.57,172.7,1814.25,0.52,1
99.82,51.99,55.62,29.98,163.95,243.84,2975.52,0.27,0
67.61,42.82,99.26,26.79,1036.04,303.98,2207.82,0.6,1
72.39,109.92,52.29,45.7,1358.14,205.33,1312.08,0.99,0
128.72,94.65,71.36,13.34,253.69,253.23,2892.95,0.74,0
91.81,53.2,104.64,24.21,128.67,275.65,2340.41,0.44,0
69.05,97.9,91.02,44.02,298.37,246.81,1590.02,0.39,0
82.54,72.45,73.63,40.44,965.44,233.08,2176.8,0.52,0
112.91,71.31,129.69,32.27,1378.35,180.24,2857.34,0.83,1
76.15,99.6,84.39,45.9,579.44,312.29,2009.31,0.47,0
93.22,105.29,120.45,21.86,909.49,155.05,2310.7,0.22,0
53.11,56.19,99.96,38.02,428.16,266.06,2037.42,0.79,0
105.41,107.82,121.68,43.07,1366.54,250.48,2149.13,0.66,0
62.69,92.03,125.44,22.09,887.53,284.62,1387.74,0.38,0
116.3,75.17,96.66,13.68,1143.86,278.97,2478.86,0.82,1
54.1,73.36,78.9,31.08,1447.6,108.43,2879.94,0.58,1
77.69,85.88,63.14,47.22,1087.47,101.34,1626.28,0.43,0
86.19,59.43,125.59,17.75,958.06,308.22,2906.83,0.32,1
91.1,91.52,122.18,27.4,1349.79,115.02,1833.21,0.7,0
118.18,78.07,66.97,40.45,1352.27,111.85,1453.43,0.98,1
70.88,74.7,56.77,46.87,236.68,100.8,2120.44,0.7,0
86.32,81.8,128.34,28.86,837.14,167.48,2629.99,0.31,0
107.77,96.35,60.12,10.23,1004.66,176.72,1597.51,0.21,1
93.1,85.37,55.95,32.74,441.2,90.51,2000.1,0.69,0
101.28,100.51,90.2,13.36,1025.16,152.03,2624.87,0.74,0
61.2,100.99,59.15,10.98,653.14,318.24,2321.12,0.41,0
89.15,57.72,78.56,25.2,319.17,92.34,1486.85,0.49,0
128.92,47.4,53.84,14.38,853.34,103.48,1452.69,0.47,1
119.6,74.8,77.96,10.87,537.2,271.09,2098.18,0.66,1
97.49,89.46,55.14,35.36,494.8,145.3,2567.6,0.89,0
78.95,43.75,129.19,24.42,682.17,183.77,1863.52,0.96,1
109.27,67.8,72.3,24.76,100.71,280.66,1506.96,0.27,0
126.31,69.45,67.12,31.74,1210.01,342.3,1888.33,0.34,1
128.43,99.86,85.53,38.04,903.97,241.84,1900.8,0.87,1
84.4,54.69,64.72,33.47,533.01,207.71,1922.46,0.55,1
62.31,70.52,88.96,13.18,1385.91,126.66,2688.95,0.28,1
90.71,93.79,92.98,33.17,346.18,237.03,2628.19,0.66,0
50.01,62.41,115.65,10.75,913.97,325.69,2769.04,0.22,0
77.37,47.21,90.2,40.17,1158.49,336.74,2772.16,0.97,1
89.91,53.65,110.91,35.4,391.67,124.35,2993.33,0.96,0
112.02,43.9,109.94,12.58,826.27,107.42,2037.01,0.89,1
68.4,86.13,61.94,14.86,368.78,113.83,2607.09,0.78,0
79.57,69.29,124.55,29.17,766.47,266.11,2725.08,0.91,0
56.73,100.45,57.48,26.42,587.26,270.11,2186.98,0.3,0
73.67,89.69,102.55,49.33,855.67,133.88,1965.38,0.67,0
121.4,93.04,57.54,12.29,209.37,213.59,1471.4,0.58,0
120.47,90.63,64.37,12.69,1080.18,91.78,1327.16,0.61,1
83.21,64.23,123.14,49.11,1027.03,207.64,1405.89,0.9,0
110.75,66.38,124.24,44.63,763.69,111.38,1966.01,0.21,1
121.84,90.9,61.28,46.98,296.86,342.09,1492.36,0.51,0
119.07,94.63,129.95,45.46,1366.86,333.98,1730.35,0.99,1
105.39,56.34,78.49,24.36,417.37,337.44,2244.27,0.53,1
86.45,50.95,69.72,29.94,1462.02,199.37,1576.4,0.91,1
74.44,62.44,129.9,10.24,113.89,278.89,1402.77,0.6,0
114.96,41.51,101.1,19.09,1321.67,244.02,2502.21,0.36,1
83.33,96.22,117.82,10.84,1456.94,321.12,1662.27,0.4,1
94.34,56.08,55.2,21.42,866.33,280.51,2488.58,0.91,1
90.45,62.17,118.0,32.43,415.0,156.3,2980.89,0.55,0
84.3,79.25,80.04,24.33,445.25,95.5,1735.31,0.22,0
96.45,54.68,61.87,29.06,864.82,254.92,2391.75,0.6,1
76.16,79.42,56.18,38.59,1307.89,241.29,1429.25,0.38,0
79.91,68.43,50.28,45.48,1168.82,295.62,2402.33,0.57,1
63.26,64.49,85.1,16.89,413.28,141.1,2163.74,0.86,0
82.29,89.35,117.17,12.44,1278.71,271.29,2541.27,0.63,1
98.92,104.95,125.68,24.39,1302.43,148.24,2624.97,0.57,0
108.53,80.4,86.4,39.16,333.97,160.09,2567.2,0.39,0
71.54,41.22,110.06,43.38,1314.96,83.15,1438.86,0.47,1
93.73,42.13,55.55,41.39,431.04,137.9,1470.32,0.22,1
82.14,58.0,73.11,25.53,1458.67,312.77,1426.48,0.93,1
96.04,74.88,100.7,22.76,453.23,135.66,1660.74,0.29,0
100.51,80.35,105.95,46.96,959.33,290.38,2125.58,0.5,0
80.98,84.33,116.34,15.82,954.26,81.62,2062.1,0.6,0
72.02,107.35,128.04,15.13,1226.12,189.93,1718.01,0.52,0
78.69,40.95,91.33,43.69,881.56,270.76,1362.75,0.68,1
117.69,96.97,112.31,45.85,738.02,188.56,2150.62,0.54,0
116.92,106.15,104.25,27.95,1486.24,318.02,1756.39,0.59,1
113.43,81.47,64.92,47.35,935.56,217.05,2203.59,0.73,1
62.25,79.08,86.22,45.82,1257.1,242.12,1797.06,0.82,0
56.68,48.8,129.5,24.36,1390.65,348.12,2317.74,0.75,0
73.01,71.37,100.98,49.63,837.32,259.12,2857.25,0.5,0
77.29,67.16,104.35,14.71,1404.16,307.0,1462.94,0.71,1
105.02,95.09,84.02,47.3,413.15,101.41,2372.97,0.61,0
50.11,45.07,59.77,21.56,176.67,236.12,2270.59,0.75,0
63.44,40.41,85.49,17.31,126.89,319.97,2160.24,0.4,0
85.14,61.38,61.86,32.01,787.66,117.58,2502.17,0.7,1
101.08,83.97,83.89,47.81,1435.37,101.57,1541.03,0.91,1
100.35,96.81,70.12,34.24,1283.34,139.39,2586.55,0.31,0
77.3,40.7,77.27,27.09,103.49,213.12,1378.93,0.25,0
73.24,92.39,116.96,23.21,1076.0,78.06,1473.2,0.35,0
