v_ego,v_followed,v_oncoming,dist_flw_m,dist_oncom_m,engine_power_kw,weight_kg,road_friction,rel_v_oncoming,rel_v_followed,target
54.81,93.53,95.27,21.63,517.48,299.06,2192.22,0.95,150.07999999999998,-38.72,0
70.65,79.62,94.89,44.48,703.91,216.96,2227.59,0.97,165.54000000000002,-8.969999999999999,0
78.71,57.27,62.88,39.85,462.1,214.22,2150.11,0.64,141.59,21.43999999999999,0
54.63,85.91,70.17,22.27,324.78,124.6,2102.19,0.5,124.80000000000001,-31.279999999999994,0
91.87,53.44,53.28,46.97,977.6,134.2,2505.94,0.76,145.15,38.43000000000001,1
66.86,84.73,85.53,14.42,659.8,273.61,2960.66,0.67,152.39,-17.870000000000005,0
126.6,45.7,112.51,43.53,605.13,323.59,2975.37,0.54,239.11,80.89999999999999,1
87.11,98.62,67.1,25.26,1461.02,103.34,1710.08,0.96,154.20999999999998,-11.510000000000005,1
63.86,40.37,96.17,24.8,363.44,139.12,2998.2,0.33,160.03,23.490000000000002,0
113.56,63.87,63.64,26.56,1110.07,251.26,1537.51,0.99,177.2,49.690000000000005,1
101.36,78.74,106.26,47.83,541.68,250.15,2814.09,0.22,207.62,22.620000000000005,0
63.14,50.53,86.77,15.54,404.92,283.75,2740.8,0.87,149.91,12.61,0
92.51,109.8,85.41,29.8,925.31,206.68,1618.8,0.85,177.92000000000002,-17.289999999999992,0
96.57,101.1,88.91,22.05,609.36,87.59,2975.15,0.35,185.48,-4.530000000000001,0
111.67,92.94,59.58,29.02,307.6,158.26,2213.03,0.94,171.25,18.730000000000004,0
51.47,69.2,75.38,28.91,881.27,177.0,2525.62,0.59,126.85,-17.730000000000004,0
82.61,84.22,75.29,49.97,731.69,331.95,1792.48,0.58,157.9,-1.6099999999999994,0
101.51,78.12,86.13,37.9,938.59,215.52,2094.6,0.32,187.64,23.39,1
100.99,62.48,112.23,30.21,975.93,180.01,2779.56,0.84,213.22,38.51,1
64.92,45.71,53.49,38.83,176.33,182.43,2333.72,0.69,118.41,19.21,0
121.2,71.59,116.15,26.72,782.94,332.44,2919.4,0.42,237.35000000000002,49.61,1
60.72,59.15,79.3,14.28,1056.15,327.65,1488.99,0.3,140.01999999999998,1.5700000000000003,1
69.16,65.78,62.21,21.18,345.64,337.19,1801.86,0.83,131.37,3.3799999999999955,0
50.0,49.06,112.44,37.25,207.67,323.38,2231.04,0.29,162.44,0.9399999999999977,0
77.84,92.95,80.8,17.19,949.56,244.15,2343.12,0.58,158.64,-15.11,0
59.19,64.16,94.95,27.08,1111.02,153.45,2089.37,0.36,154.14,-4.969999999999999,0
105.4,98.4,86.19,37.43,1199.88,229.33,1793.34,0.58,191.59,7.0,0
80.43,48.34,120.74,35.87,857.71,339.13,2149.26,0.61,201.17000000000002,32.09,1
108.47,58.27,73.3,38.74,181.8,278.01,2866.98,0.62,181.76999999999998,50.199999999999996,0
75.22,80.45,103.09,13.99,1258.75,182.4,1343.25,0.67,178.31,-5.230000000000004,1
121.77,101.34,117.38,48.4,326.26,326.04,2588.28,0.81,239.14999999999998,20.429999999999993,0
60.24,48.82,65.28,24.22,1427.08,105.58,2571.81,0.67,125.52000000000001,11.420000000000002,1
90.91,98.53,97.27,38.78,561.6,178.17,2464.58,0.72,188.18,-7.6200000000000045,0
101.29,102.89,54.38,34.62,773.9,349.11,2697.65,0.22,155.67000000000002,-1.5999999999999943,0
100.81,58.97,71.89,40.1,318.29,183.64,2576.85,0.86,172.7,41.84,0
127.13,99.06,98.36,12.85,822.57,203.72,1349.45,0.74,225.49,28.069999999999993,1
101.08,91.12,127.76,31.82,427.71,334.97,1579.76,0.82,228.84,9.959999999999994,0
119.02,93.06,109.71,24.17,837.45,279.73,2073.21,0.73,228.73,25.959999999999994,1
57.52,101.78,107.09,13.53,685.0,198.51,2108.47,0.88,164.61,-44.26,0
102.82,51.82,67.85,35.77,1228.07,262.49,1633.25,0.56,170.67,50.99999999999999,1
87.88,80.52,101.62,31.66,553.01,183.26,2095.91,0.71,189.5,7.359999999999999,0
106.16,63.35,117.49,10.95,1040.3,172.94,1372.95,0.37,223.64999999999998,42.809999999999995,1
97.86,68.13,98.24,18.94,1459.11,252.0,2326.62,0.72,196.1,29.730000000000004,1
63.28,57.48,124.69,25.97,259.55,164.26,1420.12,0.46,187.97,5.800000000000004,0
96.41,63.87,122.65,16.87,830.9,318.07,2088.71,0.98,219.06,32.54,1
108.12,41.77,75.33,42.77,386.48,144.84,2278.8,0.78,183.45,66.35,0
108.56,57.53,119.79,39.0,439.26,229.73,2102.25,0.83,228.35000000000002,51.03,0
68.09,94.46,100.3,29.12,809.18,192.75,2409.81,0.62,168.39,-26.36999999999999,0
124.54,70.3,53.23,10.92,766.12,303.09,2336.29,0.73,177.77,54.24000000000001,1
90.47,81.64,81.88,10.6,1208.2,129.95,2551.86,0.41,172.35,8.829999999999998,1
