v_ego,v_followed,v_oncoming,dist_flw_m,dist_oncom_m,engine_power_kw,weight_kg,road_friction,driver_age,years_driving,km_driven,rel_v_oncoming,rel_v_followed,target
95.81,34.4,111.78,31.35,1279.69,235.28,2251.3,0.45,52.77,7.13,84.84,207.59,61.41,1
74.64,115.48,107.57,36.22,617.28,161.46,2241.82,0.95,33.13,39.76,21.21,182.21,-40.84,0
144.03,73.38,60.86,77.06,962.78,239.72,2167.77,0.31,28.38,42.63,247.43,204.89,70.65,1
139.86,80.09,77.75,99.4,335.99,180.01,1647.25,0.89,54.95,48.42,66.6,217.61,59.77,0
52.16,45.35,69.37,30.13,687.06,114.09,2983.09,0.72,89.89,22.35,50.47,121.53,6.81,0
57.73,61.71,84.15,39.54,1737.17,275.77,2108.77,0.32,17.98,17.01,311.15,141.88,-3.98,1
64.61,43.14,97.47,12.99,636.69,220.69,1586.67,0.18,37.54,43.92,142.94,162.08,21.47,1
47.8,48.85,93.61,74.32,1254.11,205.57,2789.24,0.23,85.58,45.23,347.86,141.41,-1.05,0
67.41,73.88,57.86,22.9,696.03,67.47,1577.27,0.54,34.58,31.85,152.51,125.27,-6.47,0
113.67,26.96,131.93,57.83,1118.02,182.54,2690.91,0.14,36.71,48.79,187.02,245.6,86.71,1
41.6,51.42,72.3,81.29,1255.93,218.27,2083.23,0.28,52.39,12.88,28.26,113.9,-9.82,0
119.84,83.83,86.49,21.17,628.2,112.38,1525.41,0.63,88.97,36.98,368.25,206.33,36.01,1
61.22,74.27,37.25,38.54,283.94,292.97,2573.27,0.32,55.99,39.63,468.4,98.47,-13.05,0
72.36,44.34,51.73,77.12,1602.48,281.32,2364.5,0.15,72.43,16.53,211.19,124.09,28.02,1
41.66,116.55,40.08,67.76,1064.86,201.23,2922.45,0.23,57.25,4.32,40.83,81.74,-74.89,0
108.62,109.76,93.85,72.42,1567.32,132.7,2696.6,0.19,80.35,26.4,404.96,202.47,-1.14,0
105.82,26.0,143.24,86.63,335.43,100.62,2463.72,0.99,30.84,19.67,271.16,249.06,79.82,0
38.95,121.26,90.43,22.66,889.88,264.54,2376.72,0.65,47.04,7.94,202.2,129.38,-82.31,0
123.89,104.3,132.91,31.38,911.6,153.76,1841.07,0.84,59.46,14.24,179.72,256.8,19.59,0
139.59,105.81,40.64,77.71,1994.95,213.49,2836.86,0.59,66.04,7.46,121.7,180.23,33.78,1
55.92,79.96,149.61,97.62,683.78,132.38,2083.92,0.26,65.32,1.43,178.07,205.53,-24.04,0
64.55,118.85,147.33,39.88,547.54,248.67,2491.09,0.27,65.48,5.2,457.21,211.88,-54.3,0
53.21,25.75,122.7,16.97,1206.0,164.5,1360.28,0.37,28.69,8.49,9.97,175.91,27.46,1
129.16,103.79,143.41,80.77,936.35,66.24,2158.67,0.4,63.7,16.96,26.51,272.57,25.37,0
141.91,75.34,145.56,13.62,688.28,125.74,1362.96,0.54,83.66,16.37,490.17,287.47,66.57,1
131.24,23.39,137.67,61.06,294.84,158.57,2390.25,0.73,20.32,45.49,105.31,268.91,107.85,0
58.43,51.39,114.83,10.73,460.04,66.43,1701.1,0.14,60.16,16.47,414.08,173.26,7.04,0
50.05,95.26,47.67,62.37,1109.19,170.35,2138.41,0.51,79.1,25.61,274.9,97.72,-45.21,0
42.97,122.61,127.59,48.6,997.41,84.97,2855.17,0.5,44.57,38.59,390.67,170.56,-79.64,0
117.13,67.61,61.03,68.85,1258.2,236.39,2639.9,0.29,39.15,13.44,55.09,178.16,49.52,1
108.11,104.05,58.68,57.33,1839.12,63.64,1909.15,0.18,23.82,38.71,229.22,166.79,4.06,0
101.75,67.99,92.99,52.46,1513.75,288.4,1346.0,0.26,47.86,9.36,306.86,194.74,33.76,1
56.55,108.41,91.52,14.02,1318.19,154.44,2733.22,0.51,63.51,45.2,462.79,148.07,-51.86,1
137.61,51.47,55.8,71.65,862.03,61.67,2278.57,0.62,47.99,11.04,34.3,193.41,86.14,1
58.66,83.14,52.72,22.9,887.55,207.71,1979.88,0.2,66.0,17.68,208.45,111.38,-24.48,0
113.64,106.09,76.82,86.69,1741.38,142.47,2852.27,0.27,84.92,23.62,260.22,190.46,7.55,0
72.72,48.47,115.45,15.19,515.09,64.29,1916.03,0.21,22.4,8.89,297.21,188.17,24.25,0
59.6,59.4,65.75,60.42,1430.54,201.14,1852.22,0.33,67.12,2.43,244.49,125.35,0.2,0
119.58,101.66,67.81,18.78,934.94,239.92,1470.79,0.55,35.16,32.84,428.84,187.39,17.92,1
103.9,103.48,115.56,67.54,1543.97,209.61,2575.83,0.57,73.82,8.1,366.77,219.46,0.42,0
83.69,26.27,145.13,12.35,843.31,295.59,2827.63,0.83,39.58,9.13,166.83,228.82,57.42,1
71.13,64.54,71.93,97.37,1227.87,269.19,1583.31,0.59,87.45,18.09,387.8,143.06,6.59,0
39.81,73.58,49.19,22.34,244.46,276.59,2168.88,0.22,89.5,39.72,303.26,89.0,-33.77,0
42.09,62.3,73.8,26.81,311.98,196.56,2729.96,0.69,52.62,1.77,179.34,115.89,-20.21,0
136.85,44.49,128.04,98.34,103.24,158.66,1617.48,0.5,83.6,41.64,166.58,264.89,92.36,0
40.63,38.35,60.81,51.01,1665.43,61.38,2183.28,0.12,81.15,11.52,61.72,101.44,2.28,1
91.95,99.79,39.58,99.65,1354.02,178.88,2090.85,0.44,86.11,49.24,243.91,131.53,-7.84,0
45.5,71.4,87.48,63.67,1524.04,181.79,1660.79,0.26,29.26,24.34,230.04,132.98,-25.9,0
127.78,108.97,38.15,47.37,1656.86,217.27,2138.07,0.21,57.39,38.67,72.54,165.93,18.81,1
140.27,22.13,97.62,73.56,1510.82,105.62,2874.83,0.27,85.95,22.49,353.71,237.89,118.14,1
60.39,57.67,50.15,23.98,1071.07,124.42,1983.47,0.93,44.53,17.35,64.31,110.54,2.72,1
40.18,70.64,113.25,87.61,464.05,170.0,2360.23,0.86,49.81,48.09,347.19,153.43,-30.46,0
108.52,82.78,145.17,84.79,1921.25,90.91,2988.53,0.24,78.47,35.82,331.78,253.69,25.74,1
65.59,21.02,141.21,80.73,361.08,159.18,2949.4,0.29,86.68,8.88,306.94,206.8,44.57,0
42.86,40.27,73.68,46.65,355.3,187.47,2236.19,0.33,23.34,6.47,384.93,116.54,2.59,0
100.05,84.38,36.79,51.96,1615.15,71.95,2711.05,0.39,36.27,43.11,190.47,136.84,15.67,1
95.4,28.55,142.62,48.83,1860.3,54.06,1854.64,0.14,26.61,34.87,174.76,238.02,66.85,1
66.87,87.04,103.96,29.7,174.64,230.95,1909.65,0.96,59.2,30.74,286.85,170.83,-20.17,0
115.6,103.23,96.61,48.55,1648.96,101.7,2490.26,0.53,79.77,27.14,162.27,212.21,12.37,1
49.24,39.14,111.02,35.44,377.13,132.67,1453.37,0.87,87.63,37.44,301.58,160.26,10.1,0
66.93,30.23,114.18,28.55,1572.48,67.82,2458.77,0.36,65.79,43.59,385.32,181.11,36.7,1
125.3,87.71,65.52,48.26,1466.21,178.99,1433.98,0.61,15.14,24.38,416.43,190.82,37.59,1
36.14,25.51,121.26,39.78,185.2,208.68,1739.71,0.51,74.24,4.31,396.75,157.4,10.63,0
71.41,77.08,105.78,51.79,1420.75,187.07,1828.31,0.31,59.16,48.12,213.91,177.19,-5.67,0
138.12,106.7,36.59,20.33,1590.1,75.25,1835.65,0.16,69.13,26.51,154.53,174.71,31.42,1
68.58,36.29,43.17,62.32,1130.35,108.87,2605.87,0.55,65.09,38.31,382.96,111.75,32.29,1
144.95,88.72,95.48,38.02,1121.02,225.1,1557.95,0.48,67.87,30.01,180.83,240.43,56.23,1
70.87,27.22,119.25,73.36,388.5,277.32,2114.78,0.41,61.7,27.88,474.3,190.12,43.65,0
63.71,101.08,47.78,19.0,1847.8,192.34,2689.7,0.19,75.78,44.92,444.34,111.49,-37.37,1
113.4,68.16,113.45,30.92,1037.11,174.82,1818.04,0.97,77.71,49.69,231.39,226.85,45.24,1
72.53,61.56,97.04,61.72,858.2,181.73,1931.88,0.23,66.46,25.65,288.87,169.57,10.97,0
117.48,76.98,62.9,57.07,1037.32,144.77,1846.74,0.17,66.22,5.94,294.37,180.38,40.5,1
96.56,115.03,80.82,62.5,440.67,216.69,2495.11,0.43,20.21,45.53,152.73,177.38,-18.47,0
128.35,70.64,73.53,93.73,618.55,148.05,2132.43,0.68,25.19,24.61,298.31,201.88,57.71,0
74.13,87.83,96.42,49.74,1265.76,155.87,1314.98,0.85,48.17,4.51,331.98,170.55,-13.7,0
83.11,94.14,68.95,86.14,1604.52,136.32,1304.47,0.12,31.53,24.8,414.06,152.06,-11.03,0
57.47,69.51,70.21,43.26,353.47,79.41,1937.18,0.8,81.18,45.63,287.98,127.68,-12.04,0
90.75,30.4,102.18,77.15,1994.52,153.85,2233.37,0.12,62.75,35.97,495.55,192.93,60.35,1
55.76,118.54,60.1,63.53,413.07,141.8,1545.0,0.38,37.15,33.93,434.94,115.86,-62.78,0
121.98,42.67,98.57,80.18,376.29,147.51,1368.53,0.85,70.47,13.02,313.4,220.55,79.31,0
70.43,41.27,67.65,31.11,1108.63,157.73,2282.76,0.45,87.55,28.75,90.27,138.08,29.16,1
149.16,65.01,82.25,17.42,1632.61,251.87,2645.32,0.33,76.09,46.36,287.95,231.41,84.15,1
59.09,85.31,53.16,17.49,1966.92,177.89,2189.88,0.62,80.5,46.31,442.76,112.25,-26.22,1
108.24,55.88,44.24,87.2,557.35,116.06,1988.92,0.17,86.93,25.83,111.23,152.48,52.36,1
88.99,92.98,75.22,17.87,620.99,109.12,1589.97,0.75,77.72,11.56,170.82,164.21,-3.99,0
128.54,43.6,124.04,59.49,1268.73,177.02,2329.07,0.74,33.95,49.01,104.74,252.58,84.94,1
116.32,73.51,43.69,98.94,764.72,105.63,1741.51,0.15,66.11,14.02,494.25,160.01,42.81,1
128.71,24.33,67.99,72.79,1084.96,245.69,1584.14,0.74,50.77,1.44,436.85,196.7,104.38,1
147.74,116.71,46.34,48.62,603.22,253.6,1934.21,0.53,60.43,49.4,380.97,194.08,31.03,0
126.32,79.03,30.45,41.94,899.04,124.9,1943.1,1.0,76.23,32.86,138.02,156.77,47.29,1
136.82,116.99,134.95,65.08,1967.32,61.5,2361.31,0.41,50.35,46.72,37.91,271.77,19.83,1
115.59,25.8,49.37,67.55,1515.03,272.95,2463.94,0.15,49.7,14.51,317.72,164.96,89.79,1
92.25,86.35,44.31,12.47,578.34,168.26,2842.86,0.97,31.13,24.57,104.96,136.56,5.9,0
40.18,51.41,134.64,23.24,1124.12,116.06,2759.28,0.89,71.2,9.78,38.29,174.82,-11.23,0
88.51,42.91,147.51,74.36,1619.59,222.07,2851.98,0.44,40.18,26.23,28.56,236.02,45.6,1
143.73,113.28,73.74,24.19,1729.93,175.91,2340.28,0.34,39.48,5.71,193.48,217.47,30.45,1
146.39,116.52,80.76,57.76,919.35,61.82,2115.4,0.19,30.6,41.09,12.38,227.15,29.87,0
89.15,75.23,40.48,90.4,798.05,233.66,2631.94,0.18,62.19,2.95,459.74,129.63,13.92,0
142.35,98.32,51.54,74.25,1063.99,79.63,1849.79,0.54,40.13,21.42,442.75,193.89,44.03,1
57.27,65.19,79.88,45.56,1479.14,72.85,2168.61,0.91,56.3,36.61,165.54,137.15,-7.92,0
35.95,34.95,33.12,99.21,1585.99,107.6,2253.57,0.72,22.65,42.58,251.52,69.07,1.0,1
142.42,42.1,143.59,10.47,1415.0,254.89,1745.16,0.98,29.46,36.47,369.56,286.01,100.32,1
110.07,118.99,84.71,78.18,841.53,155.63,1385.72,0.12,16.19,35.27,71.35,194.78,-8.92,0
77.67,99.13,54.27,90.79,319.57,210.62,1849.29,0.17,21.61,3.88,151.51,131.94,-21.46,0
129.88,103.04,43.59,87.88,238.35,169.03,2929.8,0.56,72.09,41.64,488.64,173.47,26.84,0
37.78,90.2,58.65,81.59,633.83,227.77,1469.14,0.11,19.67,14.67,476.49,96.43,-52.42,0
45.46,53.13,68.97,64.15,248.11,141.96,2399.29,0.88,36.7,18.16,476.33,114.43,-7.67,0
144.41,76.91,73.6,55.98,507.99,128.47,2201.69,0.4,55.56,40.94,419.87,218.01,67.5,0
137.69,57.43,47.89,90.28,484.97,82.28,1870.95,0.91,48.42,14.72,319.39,185.58,80.26,0
144.61,41.32,124.81,82.38,1173.6,125.49,2357.8,0.85,25.76,33.48,413.23,269.42,103.29,1
70.02,97.94,144.56,81.33,1744.29,225.45,1616.63,0.33,51.96,12.76,279.25,214.58,-27.92,0
97.78,22.2,127.69,12.16,1776.18,278.98,2332.53,0.95,72.38,20.47,421.48,225.47,75.58,1
54.03,94.96,108.46,43.02,1944.87,154.46,1704.53,0.82,65.96,4.47,384.2,162.49,-40.93,1
98.65,128.78,129.16,93.26,379.68,284.81,1613.36,0.2,46.85,20.27,98.34,227.81,-30.13,0
144.78,26.28,51.26,58.67,1236.92,246.2,2127.93,0.18,38.78,22.79,33.36,196.04,118.5,1
77.15,77.15,99.29,22.69,555.25,227.18,1939.84,0.55,71.17,19.86,53.82,176.44,0.0,0
120.1,63.39,90.32,57.65,1693.82,288.0,2375.26,0.48,32.28,31.39,255.24,210.42,56.71,1
107.19,45.0,136.53,14.43,677.39,217.96,1604.26,0.93,22.84,21.02,259.63,243.72,62.19,1
39.25,54.1,88.12,56.36,1710.17,265.51,2564.69,0.39,56.8,13.38,64.57,127.37,-14.85,0
110.85,47.64,69.89,64.52,675.16,253.15,2552.45,0.4,65.07,15.87,447.21,180.74,63.21,1
118.63,115.81,68.55,56.3,425.87,105.24,1671.89,0.7,34.26,28.1,397.48,187.18,2.82,0
133.18,44.37,122.01,84.62,931.62,255.22,1438.14,0.3,17.67,25.26,185.96,255.19,88.81,1
52.4,30.26,38.35,98.14,921.37,90.16,2886.26,0.36,69.3,13.84,135.06,90.75,22.14,1
58.2,43.21,91.38,23.38,1658.27,147.65,1398.72,0.66,56.55,12.87,225.13,149.58,14.99,1
79.34,69.33,44.59,54.06,379.18,259.15,2794.77,0.5,19.24,48.89,72.65,123.93,10.01,0
89.12,43.92,85.1,52.94,1283.36,62.73,1803.1,0.24,43.88,43.81,31.21,174.22,45.2,1
87.59,113.15,50.05,49.11,1707.84,294.83,1693.65,0.59,83.73,28.53,495.89,137.64,-25.56,0
119.49,48.88,114.21,71.4,1421.47,135.53,1886.79,0.98,61.35,31.43,95.91,233.7,70.61,1
138.96,82.16,37.82,84.62,1060.63,298.14,2452.18,0.36,65.98,6.11,200.03,176.78,56.8,1
30.66,73.35,106.27,65.3,991.91,288.71,1927.08,0.54,85.73,45.11,473.93,136.93,-42.69,0
64.81,119.93,73.97,72.28,1535.58,62.48,2446.59,0.74,38.62,5.29,59.16,138.78,-55.12,0
110.52,97.69,107.85,25.34,798.47,280.45,2316.76,0.97,80.69,4.6,167.88,218.37,12.83,0
48.17,108.16,30.54,62.25,1006.99,56.41,2402.02,0.79,48.08,7.7,312.64,78.71,-59.99,0
144.97,23.76,108.55,66.68,830.64,269.65,1657.96,0.81,41.57,46.13,162.6,253.52,121.21,1
112.22,30.42,86.46,39.69,979.65,56.76,1339.17,0.13,73.23,4.17,269.08,198.68,81.8,1
119.0,49.68,82.94,24.68,1861.06,74.37,2037.67,0.8,56.37,13.11,215.11,201.94,69.32,1
84.92,85.1,140.05,99.54,926.03,236.04,1716.82,0.26,62.59,31.91,143.95,224.97,-0.18,0
49.56,47.03,93.89,62.29,1425.24,77.97,1616.97,0.36,84.34,16.65,256.99,143.45,2.53,0
100.65,85.92,57.15,86.55,1612.97,184.1,1423.72,0.13,80.97,6.48,290.55,157.8,14.73,1
125.8,21.98,78.51,29.9,1939.34,131.29,1962.93,0.39,56.89,19.56,40.36,204.31,103.82,1
119.78,69.99,61.99,14.98,1082.94,158.42,1943.05,0.89,44.85,37.7,137.97,181.77,49.79,1
130.3,64.02,124.03,79.2,1446.27,176.86,1969.17,0.81,39.43,41.8,145.47,254.33,66.28,1
121.78,28.0,108.42,54.23,664.24,251.93,2731.83,0.76,58.93,41.29,464.09,230.2,93.78,1
106.9,77.79,105.1,64.92,1735.52,246.25,1697.35,0.45,30.09,35.29,358.16,212.0,29.11,1
33.1,92.8,85.71,71.49,1082.86,73.17,1868.57,0.14,37.05,44.47,303.82,118.81,-59.7,0
52.88,103.86,96.82,36.23,823.46,162.23,2099.98,0.89,80.24,40.69,327.29,149.7,-50.98,0
121.47,32.88,117.13,39.55,587.71,280.91,1719.36,0.63,45.26,45.58,315.9,238.6,88.59,1
61.23,108.28,82.11,93.23,616.12,89.02,2304.02,0.22,79.1,6.13,132.75,143.34,-47.05,0
34.99,79.06,39.65,88.44,1252.12,129.27,1709.52,0.82,54.6,25.49,330.14,74.64,-44.07,0
36.93,84.95,32.96,38.72,803.12,135.25,2851.72,0.99,82.12,47.67,451.01,69.89,-48.02,1
31.75,50.7,57.72,29.23,1608.54,132.55,2672.06,0.98,78.98,6.34,212.44,89.47,-18.95,1
94.28,84.78,102.16,80.4,1615.29,102.01,2592.55,0.93,63.0,14.78,369.59,196.44,9.5,0
58.42,55.59,60.44,78.69,432.88,157.96,1383.25,0.25,82.09,6.91,347.83,118.86,2.83,0
31.32,57.57,111.62,59.16,616.38,272.64,2629.32,0.26,67.76,19.65,26.88,142.94,-26.25,0
107.27,98.81,58.86,91.19,1332.34,124.4,2091.14,0.78,27.33,2.88,446.61,166.13,8.46,0
63.72,92.85,142.45,16.95,1528.05,167.18,2450.47,0.29,45.15,19.91,160.53,206.17,-29.13,1
82.7,24.29,56.97,40.57,594.83,205.84,1747.57,0.19,31.0,11.9,223.78,139.67,58.41,1
48.02,110.85,128.19,62.53,1371.49,226.94,2520.72,0.26,31.06,18.52,265.07,176.21,-62.83,0
148.09,65.1,69.31,53.59,1559.14,111.29,2096.83,0.45,42.2,5.72,435.47,217.4,82.99,1
131.04,107.35,128.53,36.1,1234.85,202.42,1838.23,0.99,49.54,13.85,422.22,259.57,23.69,1
80.73,97.83,51.25,86.43,1009.26,124.19,2532.95,0.9,42.12,44.35,371.52,131.98,-17.1,0
46.72,28.65,133.63,13.52,1295.33,108.36,1939.26,0.22,33.96,26.73,90.76,180.35,18.07,1
117.44,64.18,41.94,21.24,1595.05,187.11,2487.43,0.35,47.52,13.37,247.02,159.38,53.26,1
47.99,61.29,30.7,68.29,1986.63,62.59,2222.4,0.33,80.37,42.59,160.2,78.69,-13.3,1
98.61,82.53,31.21,88.87,1496.53,138.9,2013.86,0.47,60.84,37.27,461.76,129.82,16.08,1
122.33,41.66,83.94,40.23,1798.79,199.15,2029.15,0.42,32.37,22.34,57.37,206.27,80.67,1
145.89,29.22,86.82,72.48,586.06,148.47,1572.85,0.11,29.55,32.49,27.43,232.71,116.67,1
117.55,104.56,115.94,82.67,496.89,265.51,2569.67,0.97,43.0,8.68,431.44,233.49,12.99,0
32.9,41.88,41.4,36.53,561.19,241.53,2760.88,0.3,28.27,37.41,272.52,74.3,-8.98,0
132.6,116.09,104.54,17.89,1935.18,140.93,2458.68,0.17,79.48,22.33,360.22,237.14,16.51,1
123.58,79.86,48.8,93.06,301.62,212.23,1911.98,0.88,59.19,43.87,451.38,172.38,43.72,0
110.7,64.87,67.82,34.46,1315.19,274.69,2299.21,0.1,18.45,19.99,323.46,178.52,45.83,1
61.81,21.41,53.27,91.53,732.15,250.28,1473.61,0.78,40.46,2.04,108.46,115.08,40.4,1
122.64,101.21,121.71,92.46,742.0,201.32,2262.45,0.38,17.21,39.48,336.04,244.35,21.43,0
118.55,83.64,59.08,59.81,642.96,227.58,2839.81,0.15,77.29,29.57,224.68,177.63,34.91,0
121.74,111.62,31.98,34.66,308.12,89.01,1488.57,0.53,26.34,29.93,388.09,153.72,10.12,0
53.77,93.34,90.29,56.47,205.07,264.02,2004.69,0.25,84.31,8.32,273.73,144.06,-39.57,0
33.14,71.79,120.22,52.61,1398.32,140.63,2072.78,0.54,39.04,25.92,309.33,153.36,-38.65,0
120.3,57.44,52.72,90.84,471.45,79.48,2505.01,0.77,58.71,9.9,33.2,173.02,62.86,0
88.3,27.33,98.45,59.9,1196.25,84.18,2410.86,0.32,78.99,35.4,366.37,186.75,60.97,1
95.45,120.19,97.73,16.97,1215.27,153.99,1343.48,0.19,52.55,23.53,319.72,193.18,-24.74,0
123.76,85.94,59.82,14.14,896.59,104.99,2476.42,0.92,32.89,15.4,392.38,183.58,37.82,1
140.96,34.71,76.55,79.73,1832.86,247.12,1597.39,0.43,16.24,22.75,443.36,217.51,106.25,1
117.93,51.16,42.59,42.89,122.76,201.5,1465.09,0.5,47.95,27.28,147.24,160.52,66.77,0
59.95,104.34,122.84,50.44,1608.42,129.21,2658.85,0.77,34.71,2.99,128.58,182.79,-44.39,0
48.3,31.02,130.47,34.88,1791.79,176.41,1345.22,0.23,26.31,6.04,382.53,178.77,17.28,1
37.92,97.43,133.34,59.15,841.91,228.64,2564.9,0.76,49.12,25.3,175.28,171.26,-59.51,0
137.61,59.61,133.17,20.29,262.72,271.34,2678.26,0.37,75.74,14.97,336.34,270.78,78.0,0
86.52,128.03,52.32,90.01,1616.74,125.7,2326.07,0.84,39.25,43.39,177.72,138.84,-41.51,0
64.31,44.94,64.55,90.74,185.46,172.25,2831.38,0.91,82.58,38.72,188.48,128.86,19.37,0
84.26,103.81,120.94,75.57,332.17,158.78,1383.14,0.13,16.96,9.72,111.3,205.2,-19.55,0
53.43,75.51,125.95,19.32,635.11,286.13,2218.36,0.12,89.71,8.3,163.94,179.38,-22.08,0
104.72,66.93,44.65,83.0,1145.78,141.4,1814.25,0.46,54.02,32.73,492.99,149.37,37.79,1
104.73,38.85,38.42,54.96,186.78,205.03,2975.52,0.18,18.39,1.05,129.47,143.15,65.88,0
56.41,24.44,103.9,47.77,1370.34,258.83,2207.82,0.55,89.28,20.52,379.11,160.31,31.97,1
63.59,129.87,33.44,90.33,1807.48,170.58,1312.08,0.99,76.82,23.59,60.16,97.03,-66.28,0
148.08,105.88,62.05,17.52,308.58,213.44,2892.95,0.71,59.78,19.05,164.67,210.13,42.2,0
92.71,40.75,111.96,41.97,138.91,233.49,2340.41,0.37,88.14,44.59,82.74,204.67,51.96,0
58.58,110.99,91.53,86.55,369.22,207.69,1590.02,0.31,37.42,16.75,133.04,150.11,-52.41,0
78.82,70.99,65.45,78.49,1274.52,195.41,2176.8,0.46,39.93,18.03,13.34,144.27,7.83,0
124.36,69.2,149.54,60.1,1834.91,148.15,2857.34,0.8,36.03,42.98,449.31,273.9,55.16,1
69.23,113.66,81.59,90.79,750.67,266.27,2009.31,0.41,46.82,37.05,286.11,150.82,-44.43,0
94.84,122.59,135.67,36.69,1198.59,125.61,2310.7,0.12,63.0,32.98,323.78,230.51,-27.75,0
34.67,45.45,104.94,73.04,545.36,224.91,2037.42,0.76,43.84,33.59,17.52,139.61,-10.78,0
113.12,126.57,137.52,84.4,1818.88,210.97,2149.13,0.62,74.02,13.08,243.05,250.64,-13.45,0
49.03,101.77,143.17,37.2,1168.79,241.52,1387.74,0.3,54.37,24.45,365.26,192.2,-52.74,0
129.45,75.26,99.98,18.29,1516.67,236.46,2478.86,0.8,15.41,1.79,380.79,229.43,54.19,1
36.16,72.42,73.35,57.43,1928.88,83.91,2879.94,0.52,42.19,40.36,24.57,109.51,-36.26,1
71.53,92.1,49.71,93.74,1440.14,77.56,1626.28,0.36,36.18,26.51,250.36,121.24,-20.57,0
84.28,50.53,143.38,27.43,1264.51,262.63,2906.83,0.23,65.53,31.38,211.27,227.66,33.75,1
91.64,100.96,138.27,49.14,1796.14,89.8,1833.21,0.67,41.05,31.78,447.1,229.91,-9.32,0
132.27,79.83,55.46,78.51,1799.51,86.96,1453.43,0.97,57.45,21.22,208.11,187.73,52.44,1
61.33,74.53,40.16,92.96,285.49,77.08,2120.44,0.67,22.33,2.63,337.62,101.49,-13.2,0
84.48,85.68,147.51,52.44,1100.4,136.73,2629.99,0.22,44.56,24.18,314.2,231.99,-1.2,0
116.65,108.55,45.18,10.51,1327.76,145.0,1597.51,0.11,28.43,31.44,213.8,161.83,8.1,1
94.64,91.29,38.92,61.17,563.05,67.88,2000.1,0.65,81.31,18.94,303.63,133.56,3.35,0
106.92,115.08,90.3,17.56,1355.58,122.91,2624.87,0.71,30.36,37.24,342.25,197.22,-8.16,0
46.8,115.84,43.72,12.2,850.69,271.59,2321.12,0.34,28.88,34.53,399.63,90.52,-69.04,1
88.73,47.85,72.84,44.2,397.45,69.51,1486.85,0.42,66.65,5.5,108.86,161.57,40.88,0
148.38,31.62,35.76,19.87,1122.38,79.47,1452.69,0.4,26.29,41.54,93.87,184.14,116.76,1
134.4,74.69,71.93,11.97,693.34,229.41,2098.18,0.61,35.62,9.56,251.49,206.33,59.71,1
101.24,97.73,37.71,67.06,635.8,116.89,2567.6,0.87,49.18,45.96,389.07,138.95,3.51,0
73.42,25.89,148.78,42.44,890.08,151.3,1863.52,0.96,74.99,14.7,163.27,222.2,47.53,1
118.91,63.69,63.44,43.2,100.97,237.97,1506.96,0.18,69.47,1.2,453.86,182.35,55.22,0
144.47,66.28,55.68,58.92,1606.44,293.11,1888.33,0.26,20.6,8.33,455.38,200.15,78.19,1
147.64,114.06,83.3,73.1,1191.11,203.25,1900.8,0.85,27.85,36.75,348.14,230.94,33.58,1
81.59,43.09,52.07,62.81,687.66,172.71,1922.46,0.5,86.88,49.43,276.15,133.66,38.5,1
48.47,67.97,88.43,17.15,1845.17,100.21,2688.95,0.19,80.06,41.29,180.61,136.9,-19.5,1
91.07,104.53,94.46,62.12,434.1,198.94,2628.19,0.62,49.42,46.56,320.49,185.53,-13.46,0
30.02,55.22,128.48,11.69,1204.67,278.25,2769.04,0.12,23.17,43.48,39.59,158.5,-25.2,1
71.06,31.33,90.3,77.88,1536.52,288.14,2772.16,0.96,55.3,20.8,146.13,161.36,39.73,1
89.87,41.44,121.36,67.15,495.83,98.14,2993.33,0.95,73.39,31.81,388.7,211.23,48.43,0
123.03,26.13,119.91,15.81,1085.65,83.0,2037.01,0.87,87.32,3.09,108.95,242.94,96.9,1
57.6,92.48,47.91,20.93,464.77,88.74,2607.09,0.75,16.7,47.94,482.44,105.51,-34.88,0
74.35,66.03,141.83,53.13,1004.5,224.96,2725.08,0.9,55.38,9.9,274.95,216.18,8.32,0
40.1,114.99,41.22,46.95,761.28,228.54,2186.98,0.21,38.11,6.99,107.35,81.32,-74.89,0
65.5,98.08,108.83,98.5,1125.55,106.67,1965.38,0.63,62.19,6.66,96.02,174.33,-32.58,0
137.11,103.36,41.31,15.15,248.43,177.97,1471.4,0.53,15.7,41.95,84.66,178.42,33.75,0
135.7,99.57,51.56,16.05,1430.25,69.01,1327.16,0.56,38.71,38.98,174.73,187.26,36.13,1
79.82,58.07,139.71,98.01,1358.11,172.65,1405.89,0.88,31.2,33.72,257.09,219.53,21.75,0
121.13,61.45,141.36,87.92,1000.72,86.54,1966.01,0.11,32.74,41.6,319.51,262.49,59.68,1
137.76,99.99,46.93,93.21,367.17,292.93,1492.36,0.45,30.36,49.89,299.52,184.69,37.77,0
133.6,105.85,149.92,89.78,1819.3,285.67,1730.35,0.99,25.94,39.81,131.4,283.52,27.75,1
113.08,45.67,72.74,42.31,530.71,288.76,2244.27,0.48,45.79,21.05,37.39,185.82,67.41,1
84.68,37.2,59.58,54.87,1948.46,165.26,1576.4,0.9,32.69,47.12,85.53,144.26,47.48,1
66.66,55.26,149.85,10.53,118.85,236.39,1402.77,0.54,66.9,19.57,470.26,216.51,11.4,0
127.43,22.38,106.65,30.45,1757.97,205.2,2502.21,0.28,87.55,33.06,295.0,234.08,105.05,1
79.99,108.34,131.73,11.89,1941.57,274.16,1662.27,0.33,60.61,3.81,336.04,211.72,-28.35,1
